Sample in Buffer,Sample in Window,TRIGGER,fpga_block_design_i/datapath/system_ila_1/inst/net_slot_0_axis_tdata[159:0],fpga_block_design_i/datapath/system_ila_1/inst/net_slot_0_axis_tvalid,fpga_block_design_i/datapath/system_ila_1/inst/net_slot_0_axis_tready,fpga_block_design_i/datapath/system_ila_1/inst/net_slot_0_axis_tlast,fpga_block_design_i/datapath/system_ila_1/inst/net_slot_1_axis_tdata[159:0],fpga_block_design_i/datapath/system_ila_1/inst/net_slot_1_axis_tvalid,fpga_block_design_i/datapath/system_ila_1/inst/net_slot_1_axis_tready,fpga_block_design_i/datapath/system_ila_1/inst/net_slot_1_axis_tlast,fpga_block_design_i/datapath/system_ila_1/inst/net_slot_2_axis_tdata[63:0],fpga_block_design_i/datapath/system_ila_1/inst/net_slot_2_axis_tvalid,fpga_block_design_i/datapath/system_ila_1/inst/net_slot_2_axis_tready,fpga_block_design_i/datapath/system_ila_1/inst/net_slot_2_axis_tlast,fpga_block_design_i/datapath/system_ila_1/inst/net_slot_3_axis_tdata[63:0],fpga_block_design_i/datapath/system_ila_1/inst/net_slot_3_axis_tvalid,fpga_block_design_i/datapath/system_ila_1/inst/net_slot_3_axis_tready,fpga_block_design_i/datapath/system_ila_1/inst/net_slot_3_axis_tlast,Interface_(i4:s0)_(dac_ctrl_ch4)[2:0],Interface_(i4:s1)_(dac_ctrl_ch5)[2:0],Interface_(i4:s2)_(SF_COMP_hier_M_AXIS_OUT_CH0)[2:0],Interface_(i4:s3)_(SF_COMP_hier_M_AXIS_OUT_CH1)[2:0],T_Channel_(i4:s0)_(dac_ctrl_ch4)[2:0],T_Channel_(i4:s1)_(dac_ctrl_ch5)[2:0],T_Channel_(i4:s2)_(SF_COMP_hier_M_AXIS_OUT_CH0)[2:0],T_Channel_(i4:s3)_(SF_COMP_hier_M_AXIS_OUT_CH1)[2:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,BINARY,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
943,943,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,1111111111100000000000000011111111111110000000000000100000000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
944,944,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000011111111111110000000000000000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
945,945,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000000010111111111111000000000000001000000000000000000000000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
946,946,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,1011111111111100000000000000000000000000000011111111111110000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
947,947,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000001011111111111110000000000000000000000000001000000000000100,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
948,948,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000000000001000000000000010111111111111100000000000000000000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
949,949,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000010000000000000000000000000001000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
950,950,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000000000101111111111111000000000000010000000000000000000000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
951,951,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000100000000000001011111111111110000000000000100000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
952,952,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000101111111111111011111111111110000000000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
953,953,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,1000000000000000111111111111100000000000000000000000000010000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
954,954,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000001000000000000010000000000000000000000000001000000000000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
955,955,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000111111111111100000000000001000000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
956,956,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000101111111111111000000000000000000000000001000000000000000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
957,957,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000000000100000000000001000000000000010000000000001101111111111,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
958,958,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,1110000000000000000000000000010000000000000000000000000000000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
959,959,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000000010000000000001100000000000101000000000000000000000000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
960,960,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,1011111111111110000000000000101100000000000010111111111111101111,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
961,961,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,1111111110000000000000001111111111110000000000000010111111111111,1,1,0,0000000300000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
962,962,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,1000000000000010000000000000000000000000001011111111111110111111,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
963,963,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,1111111000000000000000000000000001001111111111111011111111111110,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
964,964,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,1111111111111011111111111110000000000000001111111111110000000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
965,965,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000000000001111111111110000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
966,966,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000000000001111111111111011111111111110111111111111100000000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
967,967,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000001111111111111011111111111110111111111111101111,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
968,968,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,1111111100000000000000001111111111111000000000000000000000000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
969,969,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,1011111111111110111111111111100000000000000011111111111110111111,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
970,970,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,1111111000000000000000111111111111000000000000000011111111111110,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
971,971,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000000000001000000000000000111111111111100000000000000000000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
972,972,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000000000101111111111111011,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
973,973,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,1111111111100000000000000000000000000000000000000000001111111111,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
974,974,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,1100111111111111101111111111111000000000000000111111111111000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
975,975,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000000000111111111111001111111111111000000000000000111111111111,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
976,976,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0011111111111110000000000001000000000000000011111111111110111111,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
977,977,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,1111111000000000000100000000000000000000000000000000000000000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
978,978,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000000000001000000000000000000000000000001111111111111011111111,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
979,979,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,1111100000000000010000000000000000000000000000000000000000000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
980,980,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000000001001111111111110011111111111110000000000000000000000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
981,981,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000111111111111001111111111111000000000000000111111111111101111,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
982,982,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,1111111110000000000000000000000000001000000000000000111111111111,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
983,983,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0011111111111100111111111111100000000000000000000000000000000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
984,984,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000001000000000000010111111111111000000000000000011111111111110,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
985,985,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000001111111111111000000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
986,986,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000010000000000000000000000000001011,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
987,987,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,1111111111100000000000001000000000000000111111111111000000000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
988,988,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0010000000000000101111111111111000000000000000101111111111111000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
989,989,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000010000000000000000000000000000001111111111,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
990,990,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,1100111111111111000000000000000000000000000000000000000000000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
991,991,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000000100111111111111100000000000000000000000000010000000000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
992,992,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,1000000000000000000000000000100000000000000000000000000010000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
993,993,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000010000000000000010000000000000100000000000000000000000000010,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
994,994,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,1111111111111000000000000000000000000001000000000000000011111111,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
995,995,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,1111100000000000000000000000000010000000000000000000000000000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
996,996,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000000001000000000000000000000000000010111111111111100000000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
997,997,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000111111111111000000000000000011111111111100111111111111100000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
998,998,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000011111111111110000000000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
999,999,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000000000000010000000000000000000000000000000000000000010000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1000,1000,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000111111111111100000000000000000000000000100,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1001,1001,0,0000000000000000000000000000000000000000,1,1,0,0000000000000000000000000000000000000000,1,1,0,0000000000000011111111111110000000000001000000000000000000000000,1,1,0,0000000000000000,1,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
